LVL,NAME,ID,HAND,TYPE,YEAR,P,RV/100,VELO,XR,EXT,ZR,AX,AY,AZ,HM,VM,TM,VD,RATE,SSH,SSV,sWHF,oWHF
AAA,Guillo Zuñiga,670871,R,FF,2024,140,-1.69,97.3,-2.0,6.1,5.9,-8.2,28.5,-19.8,-7.3,11.2,13.3,-17.8,2317,2.7,2.2,62.1,40.3
AAA,Guillo Zuñiga,670871,R,SI,2024,123,0.45,96.5,-2.2,6.1,5.8,-16.0,29.2,-25.1,-14.9,6.5,16.3,-23.1,2333,-2.5,-4.1,42.2,40.5
AAA,Gunnar Hoglund,680684,R,FF,2024,129,1.12,92.0,-2.9,6.8,6.1,-8.1,25.2,-20.9,-8.0,10.9,14.2,-20.5,2447,0.2,0.2,48.8,37.4
AAA,Gus Varland,681402,R,FF,2023,384,2.09,96.4,-1.7,6.2,5.3,-11.9,30.5,-15.0,-10.9,15.8,19.3,-13.7,2377,1.4,1.1,57.7,66.0
AAA,Gus Varland,681402,R,FF,2024,333,-1.62,95.8,-1.4,6.4,5.3,-11.9,30.7,-14.2,-10.9,16.7,20.0,-13.1,2361,1.3,0.9,53.3,65.9
AAA,Gus Varland,681402,R,SI,2024,40,-3.5,95.5,-1.5,6.3,5.2,-16.6,29.5,-21.8,-15.3,9.6,18.7,-20.2,2115,-3.4,-3.8,42.6,38.1
AAA,Génesis Cabrera,650893,L,FF,2023,26,6.5,93.9,-1.4,6.2,5.9,-7.3,30.4,-15.6,-7.1,15.9,17.8,-15.0,2073,4.4,2.6,60.5,51.7
AAA,Hagen Danner,668470,R,FF,2023,204,0.18,96.7,-1.0,6.3,6.1,-9.1,30.4,-13.9,-8.3,16.6,18.6,-12.6,2200,1.6,0.9,52.5,56.3
AAA,Hagen Danner,668470,R,FF,2024,276,0.94,95.8,-0.9,6.5,6.0,-8.2,30.4,-14.5,-7.4,16.3,17.8,-13.3,2160,2.0,1.2,51.5,50.4
AAA,Hans Crouse,668968,R,SI,2023,180,-3.34,92.0,-1.2,5.0,6.3,-15.2,30.6,-20.4,-16.1,12.6,20.5,-21.7,2234,-0.4,-0.5,45.8,50.5
AAA,Hans Crouse,668968,R,SI,2024,196,2.12,93.4,-0.9,5.2,5.8,-13.2,27.7,-20.8,-13.6,11.5,17.8,-21.1,2176,0.9,1.2,43.8,49.2
AAA,Hansel Robles,570663,R,FF,2022,186,-0.53,96.9,-0.9,6.3,5.5,-13.6,30.3,-15.6,-12.1,15.1,19.2,-14.1,2335,1.3,1.1,47.6,58.4
AAA,Harold Chirino,666785,R,FF,2024,205,-1.16,95.6,-2.5,6.3,5.5,-12.6,30.4,-20.0,-11.8,11.3,16.9,-18.8,2135,2.0,2.4,52.4,49.8
AAA,Harold Chirino,666785,R,SI,2024,248,-1.44,94.6,-2.6,6.3,5.4,-17.0,30.2,-29.0,-16.2,3.1,16.7,-27.4,2058,-2.3,-5.6,44.8,36.8
AAA,Hayden Birdsong,806185,R,FF,2024,97,-1.63,96.0,-1.0,6.4,6.4,-9.0,30.5,-15.7,-8.3,14.9,17.0,-14.2,2242,2.0,1.2,48.4,54.8
AAA,Hayden Harris,802686,L,FF,2024,160,0.39,92.2,-2.6,7.0,4.7,-7.8,27.4,-18.3,-7.7,13.4,15.5,-17.8,2115,3.6,2.8,64.4,52.2
AAA,Hayden Harris,802686,L,SI,2024,225,-0.43,92.1,-2.6,7.0,4.6,-11.6,28.2,-18.8,-11.3,13.1,17.7,-18.4,2109,2.2,2.2,60.7,57.8
AAA,Hayden Juenger,696522,R,FF,2023,746,-0.53,94.1,-1.4,5.7,5.5,-11.9,30.1,-16.2,-11.9,15.8,19.8,-16.0,2295,1.6,1.3,55.9,57.0
AAA,Hayden Juenger,696522,R,FF,2024,487,0.18,94.0,-1.3,5.6,5.6,-11.7,30.0,-15.8,-11.6,16.2,20.0,-15.6,2298,1.6,1.3,56.0,56.6
AAA,Hayden Seig,688274,R,SI,2023,30,-2.63,92.2,-2.5,6.4,6.5,-9.6,23.9,-28.0,-9.6,4.1,10.4,-27.8,2067,-1.9,-2.7,35.7,41.7
AAA,Hayden Seig,688274,R,SI,2024,88,-4.55,92.6,-2.2,6.4,6.3,-9.8,24.6,-27.8,-9.5,4.4,10.7,-27.2,1947,-1.3,-2.6,35.4,44.7
AAA,Hayden Wesneski,669713,R,FF,2023,123,1.8,93.5,-1.9,6.7,5.8,-7.5,27.5,-19.5,-7.2,12.1,14.4,-18.8,2130,1.7,1.1,49.3,45.4
AAA,Hayden Wesneski,669713,R,FF,2024,91,-0.31,92.8,-1.0,6.8,6.0,-5.7,27.2,-18.8,-5.4,13.2,14.7,-18.1,2098,1.3,0.5,43.8,42.6
AAA,Hayden Wesneski,669713,R,SI,2023,59,-1.71,91.9,-2.5,6.6,5.4,-15.6,27.2,-26.2,-15.6,5.9,16.7,-26.1,2029,-2.7,-4.7,39.8,35.6
AAA,Hayden Wesneski,669713,R,SI,2024,34,-6.0,92.0,-1.5,6.8,5.9,-14.6,28.0,-22.9,-14.3,9.2,16.8,-22.2,1984,-4.8,-4.9,40.9,40.0
AAA,Haylen Green,669662,L,FF,2023,35,-3.66,86.8,-3.2,6.7,4.8,-11.0,24.0,-19.8,-12.1,13.8,19.0,-21.9,1970,2.2,2.5,56.2,45.4
AAA,Haylen Green,669662,L,SI,2023,27,-0.52,86.6,-3.3,6.6,4.4,-13.3,23.5,-25.9,-14.8,6.7,16.5,-29.3,1849,-2.0,-3.3,44.0,42.9
AAA,Heath Fillmyer,641571,R,FF,2022,93,-5.03,94.6,-0.8,6.2,6.0,-5.1,27.7,-15.5,-4.8,16.0,16.7,-14.6,2140,1.4,0.4,50.1,46.2
AAA,Heath Hembree,592390,R,FF,2022,86,1.8,95.0,-0.8,6.6,5.9,-9.2,29.4,-14.4,-8.6,16.5,18.6,-13.3,2381,2.5,1.5,52.4,51.3
AAA,Heath Hembree,592390,R,FF,2023,101,0.29,93.1,-0.9,6.5,5.8,-7.9,30.3,-14.2,-7.8,17.8,19.8,-13.6,2394,2.5,1.3,53.2,52.6
AAA,Heath Holder,595988,R,FF,2022,513,-0.94,86.6,-2.7,6.3,5.8,1.7,20.5,-22.2,1.9,11.2,11.4,-24.8,2344,5.8,0.4,56.3,51.8
AAA,Hector Perez,660431,R,FF,2023,547,0.04,95.3,-1.5,6.3,5.7,-8.2,30.4,-15.2,-7.7,16.0,17.9,-14.3,2283,3.3,2.1,63.3,56.2
AAA,Hever Bueno,641416,R,FF,2022,350,-2.92,95.6,-1.4,6.0,6.6,-4.9,27.4,-15.5,-4.7,15.7,16.5,-14.4,2215,2.5,1.0,53.1,47.9
AAA,Hobie Harris,665048,R,FF,2023,228,-3.81,94.4,-1.3,6.0,6.5,-9.1,30.4,-15.5,-8.9,16.3,18.6,-14.9,2143,2.5,1.7,51.0,57.0
AAA,Hobie Harris,665048,R,FF,2024,273,-4.09,95.4,-1.1,6.3,6.5,-7.2,30.4,-14.5,-6.7,16.6,18.0,-13.4,2217,3.0,1.5,56.0,57.9
AAA,Hogan Harris,663687,L,FF,2022,361,0.34,92.9,-2.2,6.3,6.3,-9.9,27.7,-15.2,-9.8,16.8,19.6,-15.0,2387,0.3,0.2,45.1,55.0
AAA,Hogan Harris,663687,L,FF,2023,632,-1.3,92.6,-2.5,6.4,6.2,-9.6,27.7,-15.8,-9.5,16.2,18.9,-15.6,2295,-0.0,0.0,46.2,49.1
AAA,Hogan Harris,663687,L,FF,2024,618,-0.88,92.7,-2.2,6.6,6.0,-9.0,27.4,-16.0,-8.9,16.0,18.2,-15.7,2245,0.6,0.4,46.1,48.3
AAA,Houston Harding,699613,L,FF,2024,162,-5.22,88.7,-2.9,6.7,6.0,-8.0,25.0,-17.5,-8.6,15.6,17.9,-18.6,2174,2.0,1.4,44.4,39.4
AAA,Huascar Brazobán,623211,R,FF,2022,59,-0.27,96.9,-1.5,5.9,5.8,-9.8,32.0,-17.2,-9.1,13.8,16.9,-15.8,2202,1.8,1.4,54.9,52.6
AAA,Huascar Brazobán,623211,R,FF,2024,28,-8.93,95.5,-1.6,5.8,5.7,-10.4,30.3,-18.2,-9.8,13.2,16.2,-17.2,2191,2.7,2.4,60.4,49.8
AAA,Huascar Brazobán,623211,R,SI,2024,69,1.65,95.5,-1.6,5.9,5.7,-17.5,30.5,-24.9,-16.7,6.8,18.0,-23.6,2247,-3.5,-5.6,46.1,42.6
AAA,Huascar Ynoa,660623,R,FF,2024,232,-3.66,93.2,-1.4,5.8,6.3,-8.9,28.3,-17.2,-9.0,15.0,17.4,-17.2,2068,1.3,0.9,46.2,44.5
AAA,Humberto Castellanos,528748,R,FF,2024,168,-0.86,91.0,-3.0,6.0,4.9,-6.8,25.0,-22.6,-7.0,9.8,12.1,-23.2,2097,2.7,2.4,58.0,39.3
AAA,Humberto Castellanos,528748,R,SI,2024,555,1.64,91.4,-3.8,6.1,4.8,-13.1,24.9,-28.7,-13.3,3.6,14.0,-29.5,1961,-1.6,-4.1,43.5,34.4
AAA,Humberto Mejía,650668,R,FF,2022,132,-4.17,91.3,-1.1,6.1,6.5,-7.6,26.0,-17.0,-7.9,15.6,17.5,-17.2,2153,1.2,0.8,41.1,44.0
AAA,Humberto Mejía,650668,R,FF,2023,318,-1.44,92.2,-0.9,6.2,6.4,-7.4,27.9,-15.1,-7.3,17.2,18.7,-15.2,2174,2.4,1.2,44.6,49.2
AAA,Hunter Bigge,685801,R,FF,2023,98,-4.41,94.6,-1.8,6.7,5.9,-3.8,29.2,-13.7,-3.6,17.2,17.6,-12.9,2283,2.5,0.6,56.2,49.1
AAA,Hunter Bigge,685801,R,FF,2024,154,1.14,97.5,-0.6,6.6,5.9,-7.4,31.6,-11.7,-6.6,18.2,19.4,-10.3,2347,2.0,0.8,55.4,55.0
AAA,Hunter Breault,676292,R,FF,2022,72,1.14,94.8,-2.3,5.7,6.3,-8.6,27.6,-16.8,-8.3,14.5,16.6,-16.1,2035,2.4,1.7,53.9,46.0
AAA,Hunter Brown,686613,R,FF,2022,938,1.75,96.1,-1.3,6.6,6.3,-6.3,28.9,-14.3,-5.8,16.2,17.4,-13.0,2225,1.5,0.6,51.9,56.1
AAA,Hunter Dobbins,690928,R,FF,2024,113,2.78,95.3,-1.7,6.3,6.3,-3.0,30.9,-15.1,-2.9,16.0,16.3,-14.1,2332,1.7,0.3,55.9,45.2
AAA,Hunter Dobbins,690928,R,SI,2024,38,-2.42,90.0,-1.9,6.5,6.2,-12.2,28.2,-28.2,-12.9,3.9,14.1,-28.8,1359,-4.4,-6.4,46.1,49.7
AAA,Hunter Dula,702471,R,FF,2024,41,5.51,91.3,-1.1,5.9,6.0,-2.8,28.3,-16.9,-3.0,15.7,16.1,-17.9,2388,3.6,1.1,51.9,43.3
AAA,Hunter Gaddis,683769,R,FF,2023,520,-2.69,93.4,-2.3,6.6,6.3,-6.9,28.7,-15.4,-6.7,16.2,17.8,-14.9,2208,1.9,0.9,49.8,48.1
AAA,Hunter Greene,668881,R,FF,2023,104,1.2,96.6,-2.2,6.2,6.2,-11.4,31.2,-13.8,-10.4,16.6,19.5,-12.7,2332,1.7,1.2,56.9,68.2
AAA,Hunter McMahon,684937,R,FF,2023,43,-0.6,93.3,-2.6,6.5,5.9,-8.9,28.0,-16.6,-8.5,14.9,17.6,-15.9,2080,2.5,1.8,52.8,50.4
AAA,Hunter McMahon,684937,R,SI,2023,25,10.56,90.8,-2.9,6.6,5.7,-15.1,25.8,-26.3,-15.2,6.0,16.9,-27.2,1890,-2.5,-4.9,41.3,36.5
AAA,Hunter Parsons,663500,R,FF,2024,44,-2.41,93.1,-2.3,6.8,5.3,-7.6,29.6,-15.1,-7.2,16.3,18.2,-14.6,2197,3.8,2.0,65.7,56.7
AAA,Hunter Parsons,663500,R,SI,2023,355,1.34,93.6,-2.2,6.8,5.5,-11.4,28.9,-16.2,-10.9,15.2,18.7,-15.5,2153,1.9,1.5,50.7,52.9
AAA,Hunter Schryver,676607,L,FF,2022,28,-6.07,91.4,-0.8,5.0,6.5,-8.6,29.3,-15.8,-9.1,17.4,19.4,-17.2,2414,4.2,3.0,57.8,69.7
AAA,Hunter Schryver,676607,L,SI,2022,80,-0.61,91.4,-0.9,5.1,6.5,-11.0,29.1,-16.5,-11.8,16.7,20.4,-17.8,2415,2.2,1.9,53.2,63.7
AAA,Hunter Stanley,701533,R,FF,2024,281,-1.6,93.2,-1.7,6.2,5.9,-6.1,30.1,-13.6,-6.0,18.4,19.3,-13.6,2175,2.3,0.9,56.9,56.3
AAA,Hunter Stratton,676702,R,FF,2022,33,2.61,95.1,-1.4,6.4,5.9,-3.2,29.9,-15.1,-3.0,16.2,16.5,-14.0,2509,5.0,1.6,70.6,53.6
AAA,Hunter Stratton,676702,R,FF,2023,520,0.49,95.4,-1.4,6.2,6.0,-3.4,29.4,-15.3,-3.1,15.8,16.3,-14.3,2531,4.8,1.6,67.6,52.9
AAA,Hunter Strickland,519326,R,FF,2023,106,-9.75,93.2,-2.9,6.0,6.1,-6.9,29.3,-16.1,-6.9,16.0,17.8,-16.0,2281,3.8,2.2,62.2,50.4
AAA,Hunter Strickland,519326,R,SI,2023,28,-0.89,92.6,-3.0,5.9,6.0,-14.8,29.4,-21.8,-15.0,10.6,18.2,-22.2,2115,-2.6,-2.8,36.7,36.9
AAA,Hurston Waldrep,694462,R,FF,2023,32,4.34,95.1,-0.4,6.6,6.3,-0.8,27.8,-16.4,-0.7,14.5,14.6,-15.0,2227,2.2,0.2,52.9,52.5
AAA,Hurston Waldrep,694462,R,FF,2024,236,-0.67,94.2,-1.0,6.4,6.3,-4.4,28.6,-17.6,-4.2,13.8,14.7,-16.8,2116,3.0,1.2,49.1,42.6
AAA,Hyun Jin Ryu,547943,L,FF,2023,76,2.04,87.9,-2.1,6.5,5.9,-10.5,24.5,-21.0,-11.5,12.1,16.6,-22.8,2005,-0.0,0.0,38.4,41.9
AAA,Hyun-il Choi,683425,R,FF,2024,293,0.15,90.8,-2.3,6.0,5.1,-9.3,26.4,-20.1,-9.6,12.6,15.9,-20.9,2211,3.1,3.1,55.6,49.0
AAA,Hyun-il Choi,683425,R,SI,2024,307,-0.97,89.1,-3.3,6.1,5.0,-14.5,25.8,-27.0,-15.7,5.6,16.9,-29.5,2133,-1.3,-3.4,43.1,40.7
AAA,Ian Anderson,666120,R,FF,2024,351,-0.66,92.8,-1.6,7.0,6.2,-7.1,29.1,-15.0,-6.8,16.6,18.0,-14.5,2045,0.0,0.0,43.8,47.4
AAA,Ian Bedell,678016,R,FF,2024,320,-1.17,91.7,-1.9,6.1,5.8,-13.2,28.2,-17.2,-13.6,15.2,20.5,-17.6,2292,1.2,1.2,44.3,55.0
AAA,Ian Clarkin,624420,L,SI,2024,52,-0.25,91.6,-0.9,5.7,6.1,-12.4,27.1,-21.6,-12.8,10.9,17.0,-22.2,1924,-0.4,-0.4,33.7,27.1
AAA,Ian Gibaut,664139,R,FF,2024,99,-3.99,93.4,-1.3,7.0,6.0,-2.9,29.3,-15.2,-2.8,16.1,16.7,-14.4,2075,3.0,0.7,51.6,45.6
AAA,Ian Kennedy,453178,R,FF,2023,251,0.15,92.5,-1.3,6.6,5.3,-8.7,27.4,-15.4,-8.5,16.4,18.6,-15.1,2349,2.0,1.2,51.3,53.6
AAA,Ian Krol,571871,L,FF,2022,89,-4.81,92.8,-2.4,5.7,5.9,-8.9,26.7,-17.0,-8.9,15.2,17.7,-17.2,2414,1.4,1.0,53.3,53.7
AAA,Ian Krol,571871,L,SI,2022,79,0.87,93.4,-2.4,5.7,5.8,-12.8,26.4,-19.4,-12.8,12.8,18.2,-19.1,2342,-2.4,-2.0,40.2,43.6
AAA,Ian McKinney,641855,L,FF,2022,204,-1.23,87.8,-1.4,6.0,5.8,-8.1,26.4,-17.0,-9.0,16.8,19.5,-19.0,2058,1.8,1.1,40.0,48.2
AAA,Ian Mejia,681256,R,FF,2024,26,-4.88,90.4,-1.4,6.5,5.9,-7.8,26.4,-17.6,-8.2,15.0,17.5,-18.2,2295,3.0,2.0,44.6,51.4
AAA,Ian Seymour,693855,L,FF,2024,379,2.24,90.7,-1.3,6.3,5.8,-5.6,27.7,-15.3,-5.8,17.5,18.4,-15.8,2144,3.1,1.2,48.6,47.5
AAA,Isaac Mattson,676755,R,FF,2024,639,2.04,92.8,-1.2,6.6,6.2,-8.7,28.8,-12.6,-8.5,19.2,21.0,-12.2,2323,0.9,0.4,46.7,53.6
AAA,Isaiah Campbell,663462,R,FF,2024,77,4.32,93.8,-1.8,6.2,6.6,-5.8,29.4,-14.1,-5.6,17.8,18.8,-14.0,2362,2.5,0.9,54.1,54.8
AAA,Ivan Armstrong,678371,R,FF,2024,75,0.03,94.9,-2.7,6.0,6.1,-8.5,28.4,-19.0,-8.0,12.8,15.2,-18.1,2151,2.7,2.2,54.1,45.7
AAA,Ivan Armstrong,678371,R,SI,2024,70,0.93,92.0,-2.8,5.9,5.9,-14.8,26.4,-25.8,-15.0,6.6,16.4,-26.2,1939,-2.1,-3.6,36.4,40.1
AAA,Ivan Oviedo,699212,R,FF,2024,51,-0.55,89.1,-1.8,6.0,5.6,-6.2,24.7,-20.4,-6.5,12.7,14.5,-22.1,2070,1.6,1.0,46.3,52.5
AAA,J.B. Bukauskas,656266,R,SI,2022,146,2.38,93.9,-1.7,5.4,5.3,-15.1,27.1,-29.0,-15.1,3.1,15.5,-28.9,2098,-1.9,-4.8,40.7,37.8
AAA,J.B. Bukauskas,656266,R,SI,2023,360,0.95,94.1,-1.9,5.4,5.2,-15.8,29.9,-31.0,-15.7,1.2,16.0,-30.7,2127,-2.2,-7.0,44.5,44.1
AAA,J.B. Bukauskas,656266,R,SI,2024,42,2.07,93.2,-2.2,5.6,5.1,-16.4,29.1,-30.4,-16.3,1.8,16.4,-30.2,2110,-1.9,-6.0,41.4,36.6
AAA,J.B. Olson,667722,R,FF,2022,177,-3.82,92.1,-1.4,6.4,5.8,-5.9,28.9,-15.1,-6.1,17.3,18.3,-15.2,2235,2.9,1.2,52.6,50.6
AAA,J.B. Olson,667722,R,FF,2023,105,-5.08,90.5,-1.4,6.5,5.8,-6.4,27.5,-16.0,-6.7,16.8,18.1,-16.6,2225,3.9,1.9,46.3,51.1
AAA,J.B. Olson,667722,R,SI,2022,139,3.17,88.3,-3.1,6.4,4.3,-15.0,26.3,-32.6,-16.6,-0.5,16.8,-35.6,2134,-0.7,-5.9,43.6,44.4
AAA,J.B. Olson,667722,R,SI,2023,145,0.53,87.7,-2.9,6.5,4.5,-14.8,26.1,-33.3,-16.2,-1.2,16.6,-36.6,2131,-0.7,-5.4,44.1,44.1
AAA,J.B. Wendelken,605525,R,FF,2022,247,2.42,94.7,-2.3,6.2,6.0,-2.7,27.0,-17.4,-2.5,14.0,14.4,-16.4,2467,4.2,1.4,63.5,49.5
AAA,J.C. Flowers,669001,R,FF,2023,513,-1.67,92.8,-3.0,6.1,5.3,-9.0,27.8,-20.1,-9.0,12.1,15.2,-20.1,2272,2.5,2.4,60.1,50.2
AAA,J.C. Flowers,669001,R,FF,2024,172,-4.85,92.5,-2.1,6.0,5.3,-10.9,28.2,-20.4,-11.0,12.0,16.2,-20.6,2230,1.6,1.6,53.1,54.1
AAA,J.C. Flowers,669001,R,SI,2024,25,-6.12,91.6,-2.3,6.0,5.2,-15.4,29.0,-25.3,-16.1,7.2,18.4,-25.3,2144,-2.7,-4.8,42.0,35.9
AAA,J.C. Mejía,650496,R,FF,2023,34,-1.24,95.2,-1.8,6.2,5.6,-12.1,29.9,-19.4,-11.6,12.1,17.0,-18.2,2247,2.4,2.8,55.4,50.1
AAA,J.C. Mejía,650496,R,SI,2022,39,1.9,94.6,-1.6,6.2,5.6,-17.3,29.4,-27.0,-16.4,4.9,17.2,-25.5,2195,-3.6,-6.3,43.3,38.3
AAA,J.C. Mejía,650496,R,SI,2023,250,0.45,94.9,-1.8,6.2,5.6,-17.4,29.7,-29.4,-16.4,2.6,16.9,-27.8,2103,-2.4,-6.6,46.4,41.2
AAA,J.P. Feyereisen,656420,R,FF,2024,365,0.28,91.8,-0.4,5.9,6.4,-2.9,27.5,-15.6,-2.9,16.9,17.3,-15.8,2327,2.8,0.6,49.2,42.5
AAA,J.P. France,641585,R,FF,2022,760,-0.17,92.7,-1.5,6.4,5.5,-3.0,26.6,-16.0,-3.0,15.8,16.4,-15.7,2382,3.4,0.8,56.7,52.0
AAA,J.P. France,641585,R,FF,2023,112,0.21,94.5,-1.4,6.3,5.8,-0.6,27.8,-16.2,-0.6,15.4,15.4,-15.5,2446,5.0,0.7,61.9,49.0
AAA,J.T. Ginn,669372,R,FF,2024,121,-4.78,92.3,-1.1,6.6,5.6,-5.3,25.7,-21.8,-5.2,10.0,11.6,-21.6,1947,2.8,1.9,47.6,44.8
AAA,J.T. Ginn,669372,R,SI,2024,599,-0.18,92.9,-1.1,6.7,5.6,-13.3,26.6,-26.8,-12.7,5.2,14.0,-25.9,2020,-3.4,-5.1,41.1,33.6
AAA,JD Hammer,670456,R,FF,2022,492,0.23,93.6,-2.3,6.1,6.0,-10.4,26.6,-17.7,-10.2,14.0,17.3,-17.3,2308,2.2,1.9,52.2,55.8
AAA,JD Hammer,670456,R,FF,2023,305,0.72,91.0,-2.2,5.9,6.0,-11.1,24.9,-20.7,-11.4,11.9,16.8,-21.4,2337,1.9,2.2,42.8,42.3
AAA,JP Sears,676664,L,FF,2022,40,1.5,93.2,-1.1,6.4,4.8,-11.9,25.4,-19.8,-11.4,12.0,16.8,-19.0,2215,0.4,0.4,55.7,57.7
AAA,JT Brubaker,664141,R,SI,2024,54,-0.11,92.6,-2.5,5.6,6.3,-14.9,27.6,-22.4,-15.2,9.8,18.5,-22.8,2236,-3.3,-3.8,38.1,38.9
AAA,JT Chargois,608638,R,SI,2023,25,6.88,96.4,-2.0,6.2,5.2,-19.6,31.0,-23.8,-17.9,7.7,19.5,-22.2,2250,-1.8,-3.2,40.9,47.3
AAA,JT Chargois,608638,R,SI,2024,94,4.99,93.7,-1.9,6.1,5.4,-17.8,28.0,-24.8,-17.4,7.2,19.0,-24.3,2163,-1.2,-2.4,38.5,42.0
AAA,Jace Fry,605240,L,SI,2023,36,-7.92,89.2,-3.1,5.7,6.2,-15.0,27.2,-27.0,-16.3,5.6,17.6,-29.6,2374,-3.6,-5.7,35.5,32.3
AAA,Jace Vines,669114,R,FF,2023,119,0.45,95.8,-1.2,6.7,6.5,-6.1,31.0,-15.1,-5.5,15.6,16.6,-13.7,2160,3.2,1.5,54.9,54.0
AAA,Jack Anderson,681252,R,FF,2024,126,-0.65,90.6,-0.6,6.3,6.4,-3.8,28.2,-14.6,-3.8,18.1,18.6,-15.1,2044,1.8,0.4,42.7,46.2
AAA,Jack Cushing,681007,R,FF,2022,160,-4.96,90.0,-2.0,6.1,5.7,-5.2,24.2,-19.9,-5.4,12.9,14.3,-20.8,2110,2.7,1.4,47.4,49.2
AAA,Jack Cushing,681007,R,FF,2023,82,-3.78,90.3,-2.1,5.8,6.0,-6.6,25.4,-18.8,-6.8,14.2,15.8,-20.2,2201,3.0,1.8,50.8,49.7
AAA,Jack Cushing,681007,R,FF,2024,313,-0.64,91.9,-1.4,5.9,5.9,-5.3,25.2,-18.9,-5.4,13.3,14.7,-19.1,2207,3.3,1.7,48.0,47.7
AAA,Jack Cushing,681007,R,SI,2022,111,-5.45,89.6,-2.1,6.0,5.6,-10.9,24.7,-23.4,-11.8,9.4,15.1,-25.0,2033,-3.2,-2.8,42.4,39.1
AAA,Jack Cushing,681007,R,SI,2023,45,-6.02,89.7,-2.2,5.8,5.9,-11.6,24.8,-22.5,-12.4,10.2,16.2,-24.2,2099,-3.4,-3.1,39.9,39.4
AAA,Jack Cushing,681007,R,SI,2024,41,3.46,87.5,-1.5,5.8,5.9,-11.2,23.6,-26.6,-12.5,6.2,14.1,-30.1,1634,-1.9,-3.0,41.7,39.5
AAA,Jack Dreyer,676263,L,FF,2024,385,2.47,93.1,-1.0,6.5,6.0,-7.6,28.4,-13.7,-7.3,18.0,19.6,-13.4,2247,1.4,0.7,48.9,51.1
AAA,Jack Dreyer,676263,L,SI,2024,43,-10.81,93.2,-1.2,6.5,5.9,-10.7,30.8,-13.7,-10.4,18.0,20.6,-13.2,2286,-0.9,-0.5,41.6,53.5
AAA,Jack Leiter,683004,R,FF,2023,46,-6.72,94.8,-2.1,6.8,5.5,-7.8,31.4,-13.4,-7.2,17.5,19.0,-12.7,2147,2.0,1.0,56.8,59.1
AAA,Jack Leiter,683004,R,FF,2024,716,0.62,96.4,-2.0,6.9,5.7,-7.9,30.6,-13.2,-7.1,16.9,18.5,-11.8,2329,1.6,0.8,57.4,59.4
AAA,Jack Little,669193,R,FF,2024,160,2.11,94.1,-2.7,6.3,5.2,-8.8,28.7,-15.6,-8.4,16.1,18.1,-15.3,2246,3.1,2.1,66.9,61.2
AAA,Jack Little,669193,R,SI,2024,223,-4.02,94.2,-2.7,6.3,5.2,-11.7,28.9,-17.2,-11.3,14.4,18.3,-16.5,2257,0.7,0.6,56.3,61.3
AAA,Jack Neely,680891,R,FF,2024,176,-0.72,95.7,-1.5,6.8,6.1,-7.4,30.7,-14.0,-6.8,16.7,18.0,-12.9,2157,1.8,0.9,51.6,52.4
AAA,Jack O'Loughlin,672552,L,FF,2023,739,-0.57,91.8,-1.4,6.4,6.0,-9.4,28.1,-17.7,-9.5,14.5,17.5,-17.8,2166,3.3,2.8,45.8,52.0
AAA,Jack O'Loughlin,672552,L,FF,2024,627,-2.53,92.2,-1.4,6.4,5.8,-9.9,27.1,-18.8,-9.8,13.3,16.6,-18.8,2231,2.6,2.4,47.6,51.1
AAA,Jack O'Loughlin,672552,L,SI,2024,26,4.27,92.5,-1.6,6.4,5.8,-15.5,30.6,-18.0,-15.6,14.2,21.0,-18.4,2275,1.0,1.1,45.9,54.0
AAA,Jackson Jobe,695549,R,FF,2024,68,-0.5,96.6,-2.1,6.0,6.0,-7.6,31.4,-13.9,-7.2,16.9,18.4,-13.1,2384,2.3,1.2,65.0,62.3
AAA,Jackson Kowar,663804,R,FF,2023,313,-0.92,96.4,-1.4,6.2,6.1,-11.0,30.3,-15.4,-10.1,15.6,18.6,-14.1,2023,1.3,0.9,50.4,57.0
AAA,Jackson Rees,682448,R,FF,2023,150,-3.69,92.6,-0.9,5.8,6.3,-6.4,27.9,-26.0,-6.5,6.4,9.4,-26.4,2259,-0.0,-0.1,37.2,31.1
AAA,Jackson Rees,682448,R,SI,2023,89,1.19,93.5,-0.9,5.8,6.4,-14.0,29.8,-27.4,-14.0,4.7,15.1,-27.4,2226,-2.5,-4.8,43.4,46.7
AAA,Jackson Rose,679647,R,FF,2022,28,0.21,90.6,-2.4,6.4,5.5,-5.8,28.5,-15.0,-6.0,17.9,19.0,-15.7,2172,3.0,1.4,57.5,56.6
AAA,Jackson Rose,679647,R,FF,2023,186,-0.54,90.5,-2.3,6.5,5.6,-4.9,27.7,-15.2,-5.2,17.5,18.4,-15.7,2216,4.0,1.7,55.7,51.6
AAA,Jackson Rutledge,671131,R,FF,2023,319,1.83,95.5,-1.8,6.0,6.2,-11.8,30.4,-16.2,-11.2,15.1,18.8,-15.3,2378,2.3,2.0,54.3,61.4
AAA,Jackson Rutledge,671131,R,FF,2024,610,-1.57,95.0,-1.7,6.3,6.3,-9.8,30.6,-15.1,-9.2,16.2,18.7,-14.3,2371,2.8,2.0,54.8,60.0
AAA,Jackson Rutledge,671131,R,SI,2023,136,-0.1,94.7,-1.8,6.0,6.1,-17.3,29.2,-24.0,-16.8,7.8,18.4,-22.9,2229,-1.4,-2.4,40.6,46.0
